,country,year,population
1784,Cyprus,1988,736531.0
1785,Cyprus,1989,751100.0
1786,Cyprus,1990,766663.0
1787,Cyprus,1991,783189.0
1788,Cyprus,1992,800707.0
1789,Cyprus,1993,818858.0
1790,Cyprus,1994,837205.0
1791,Cyprus,1995,855424.0
1792,Cyprus,1996,873277.0
1793,Cyprus,1997,890758.0
1794,Cyprus,1998,908059.0
1795,Cyprus,1999,925504.0
1796,Cyprus,2000,943294.0
1797,Cyprus,2001,961482.0
1798,Cyprus,2002,979874.0
1799,Cyprus,2003,998134.0
1800,Cyprus,2004,1015806.0
1801,Cyprus,2005,1032562.0
1802,Cyprus,2006,1048272.0
1803,Cyprus,2007,1063027.0
1804,Cyprus,2008,1077001.0
1805,Cyprus,2009,1090473.0
1806,Cyprus,2010,1103647.0
1807,Cyprus,2011,1116564.0
1808,Cyprus,2012,1129166.0
1809,Cyprus,2013,1141453.0
1813,Czech Republic,1980,10261606.0
1814,Czech Republic,1981,10286947.0
1815,Czech Republic,1982,10299490.0
1816,Czech Republic,1983,10302679.0
1817,Czech Republic,1984,10301798.0
1818,Czech Republic,1985,10300844.0
1819,Czech Republic,1986,10300475.0
1820,Czech Republic,1987,10299854.0
1821,Czech Republic,1988,10299711.0
1822,Czech Republic,1989,10300582.0
1823,Czech Republic,1990,10302718.0
1824,Czech Republic,1991,10307130.0
1825,Czech Republic,1992,10313662.0
1826,Czech Republic,1993,10319923.0
1827,Czech Republic,1994,10322561.0
1828,Czech Republic,1995,10319337.0
1829,Czech Republic,1996,10310016.0
1830,Czech Republic,1997,10295984.0
1831,Czech Republic,1998,10278707.0
1832,Czech Republic,1999,10260335.0
1833,Czech Republic,2000,10242890.0
1834,Czech Republic,2001,10225701.0
1835,Czech Republic,2002,10209500.0
1836,Czech Republic,2003,10199327.0
1837,Czech Republic,2004,10201665.0
1838,Czech Republic,2005,10220638.0
1839,Czech Republic,2006,10258796.0
1840,Czech Republic,2007,10313525.0
1841,Czech Republic,2008,10377359.0
1842,Czech Republic,2009,10439735.0
1843,Czech Republic,2010,10492960.0
1844,Czech Republic,2011,10534293.0
1845,Czech Republic,2012,10565678.0
1846,Czech Republic,2013,10589806.0
1850,Democratic Republic of Congo,1980,27018690.0
1851,Democratic Republic of Congo,1981,27781042.0
1852,Democratic Republic of Congo,1982,28551259.0
1853,Democratic Republic of Congo,1983,29341286.0
1854,Democratic Republic of Congo,1984,30167580.0
1855,Democratic Republic of Congo,1985,31044153.0
1856,Democratic Republic of Congo,1986,31963766.0
1857,Democratic Republic of Congo,1987,32927332.0
1858,Democratic Republic of Congo,1988,33965482.0
1859,Democratic Republic of Congo,1989,35117790.0
1860,Democratic Republic of Congo,1990,36406226.0
1861,Democratic Republic of Congo,1991,37856212.0
1862,Democratic Republic of Congo,1992,39443819.0
1863,Democratic Republic of Congo,1993,41081774.0
1864,Democratic Republic of Congo,1994,42650247.0
1865,Democratic Republic of Congo,1995,44067369.0
1866,Democratic Republic of Congo,1996,45295039.0
1867,Democratic Republic of Congo,1997,46369335.0
1868,Democratic Republic of Congo,1998,47373590.0
1869,Democratic Republic of Congo,1999,48429878.0
1870,Democratic Republic of Congo,2000,49626200.0
1871,Democratic Republic of Congo,2001,50989424.0
1872,Democratic Republic of Congo,2002,52491329.0
1873,Democratic Republic of Congo,2003,54098245.0
1874,Democratic Republic of Congo,2004,55754885.0
1875,Democratic Republic of Congo,2005,57420522.0
1876,Democratic Republic of Congo,2006,59088415.0
1877,Democratic Republic of Congo,2007,60772175.0
1878,Democratic Republic of Congo,2008,62474901.0
1879,Democratic Republic of Congo,2009,64204304.0
1880,Democratic Republic of Congo,2010,65965795.0
1881,Democratic Republic of Congo,2011,67757577.0
1882,Democratic Republic of Congo,2012,69575394.0
1883,Democratic Republic of Congo,2013,71419669.0
1884,Denmark,1980,5123026.0
1885,Denmark,1981,5124545.0
1886,Denmark,1982,5122696.0
1887,Denmark,1983,5118998.0
1888,Denmark,1984,5115476.0
1889,Denmark,1985,5113701.0
1890,Denmark,1986,5114172.0
1891,Denmark,1987,5116854.0
1892,Denmark,1988,5122098.0
1893,Denmark,1989,5130127.0
1894,Denmark,1990,5141034.0
1895,Denmark,1991,5155038.0
1896,Denmark,1992,5172040.0
1897,Denmark,1993,5191370.0
1898,Denmark,1994,5212071.0
1899,Denmark,1995,5233364.0
1900,Denmark,1996,5255213.0
1901,Denmark,1997,5277572.0
1902,Denmark,1998,5299649.0
1903,Denmark,1999,5320488.0
1904,Denmark,2000,5339501.0
1905,Denmark,2001,5356055.0
1906,Denmark,2002,5370507.0
1907,Denmark,2003,5384487.0
1908,Denmark,2004,5400280.0
1909,Denmark,2005,5419444.0
1910,Denmark,2006,5442644.0
1911,Denmark,2007,5469130.0
1912,Denmark,2008,5497312.0
1913,Denmark,2009,5524874.0
1914,Denmark,2010,5550142.0
1915,Denmark,2011,5572594.0
1916,Denmark,2012,5592738.0
1917,Denmark,2013,5611187.0
1921,Djibouti,1980,340133.0
1922,Djibouti,1981,354304.0
1923,Djibouti,1982,363940.0
1924,Djibouti,1983,372386.0
1925,Djibouti,1984,384409.0
1926,Djibouti,1985,403221.0
1927,Djibouti,1986,430367.0
1928,Djibouti,1987,464202.0
1929,Djibouti,1988,500876.0
1930,Djibouti,1989,534862.0
1931,Djibouti,1990,562290.0
1932,Djibouti,1991,581641.0
1933,Djibouti,1992,594437.0
1934,Djibouti,1993,603534.0
1935,Djibouti,1994,613219.0
1936,Djibouti,1995,626537.0
1937,Djibouti,1996,644434.0
1938,Djibouti,1997,665755.0
1939,Djibouti,1998,688940.0
1940,Djibouti,1999,711573.0
1941,Djibouti,2000,731930.0
1942,Djibouti,2001,749604.0
1943,Djibouti,2002,765283.0
1944,Djibouti,2003,779640.0
1945,Djibouti,2004,793738.0
1946,Djibouti,2005,808367.0
1947,Djibouti,2006,823682.0
1948,Djibouti,2007,839453.0
1949,Djibouti,2008,855636.0
1950,Djibouti,2009,872090.0
1951,Djibouti,2010,888716.0
1952,Djibouti,2011,905564.0
1953,Djibouti,2012,922708.0
1954,Djibouti,2013,940090.0
1955,Dominica,1980,75312.0
1956,Dominica,1981,75374.0
1957,Dominica,1982,75166.0
1958,Dominica,1983,74747.0
1959,Dominica,1984,74212.0
1960,Dominica,1985,73637.0
1961,Dominica,1986,73022.0
1962,Dominica,1987,72365.0
1963,Dominica,1988,71740.0
1964,Dominica,1989,71240.0
1965,Dominica,1990,70926.0
1966,Dominica,1991,70842.0
1967,Dominica,1992,70962.0
1968,Dominica,1993,71181.0
1969,Dominica,1994,71350.0
1970,Dominica,1995,71364.0
1971,Dominica,1996,71184.0
1972,Dominica,1997,70846.0
1973,Dominica,1998,70419.0
1974,Dominica,1999,70003.0
1975,Dominica,2000,69672.0
1976,Dominica,2001,69447.0
1977,Dominica,2002,69301.0
1978,Dominica,2003,69200.0
1979,Dominica,2004,69087.0
1980,Dominica,2005,68925.0
1981,Dominica,2006,68700.0
1982,Dominica,2007,68434.0
1983,Dominica,2008,68159.0
1984,Dominica,2009,67922.0
1985,Dominica,2010,67757.0
1986,Dominica,2011,67675.0
1987,Dominica,2012,67665.0
1988,Dominica,2013,67702.0
1989,Dominican Republic,1980,5794074.0
1990,Dominican Republic,1981,5928429.0
1991,Dominican Republic,1982,6064722.0
1992,Dominican Republic,1983,6202698.0
1993,Dominican Republic,1984,6341950.0
1994,Dominican Republic,1985,6482152.0
1995,Dominican Republic,1986,6623094.0
1996,Dominican Republic,1987,6764750.0
1997,Dominican Republic,1988,6907171.0
1998,Dominican Republic,1989,7050480.0
1999,Dominican Republic,1990,7194666.0
2000,Dominican Republic,1991,7339826.0
2001,Dominican Republic,1992,7485619.0
2002,Dominican Republic,1993,7631076.0
2003,Dominican Republic,1994,7774932.0
2004,Dominican Republic,1995,7916309.0
2005,Dominican Republic,1996,8054768.0
2006,Dominican Republic,1997,8190620.0
2007,Dominican Republic,1998,8324680.0
2008,Dominican Republic,1999,8458164.0
2009,Dominican Republic,2000,8591967.0
2010,Dominican Republic,2001,8726256.0
2011,Dominican Republic,2002,8860760.0
2012,Dominican Republic,2003,8995398.0
2013,Dominican Republic,2004,9129965.0
2014,Dominican Republic,2005,9264267.0
2015,Dominican Republic,2006,9398285.0
2016,Dominican Republic,2007,9531954.0
2017,Dominican Republic,2008,9664948.0
2018,Dominican Republic,2009,9796852.0
2019,Dominican Republic,2010,9927320.0
2020,Dominican Republic,2011,10056181.0
2021,Dominican Republic,2012,10183339.0
2022,Dominican Republic,2013,10308609.0
2026,Ecuador,1980,7957811.0
2027,Ecuador,1981,8178948.0
2028,Ecuador,1982,8403034.0
2029,Ecuador,1983,8629832.0
2030,Ecuador,1984,8859125.0
2031,Ecuador,1985,9090592.0
2032,Ecuador,1986,9323745.0
2033,Ecuador,1987,9557974.0
2034,Ecuador,1988,9792658.0
2035,Ecuador,1989,10027109.0
2036,Ecuador,1990,10260587.0
2037,Ecuador,1991,10493498.0
2038,Ecuador,1992,10725281.0
2039,Ecuador,1993,10953182.0
2040,Ecuador,1994,11173647.0
2041,Ecuador,1995,11384506.0
2042,Ecuador,1996,11584074.0
2043,Ecuador,1997,11774005.0
2044,Ecuador,1998,11959586.0
2045,Ecuador,1999,12148188.0
2046,Ecuador,2000,12345023.0
2047,Ecuador,2001,12552036.0
2048,Ecuador,2002,12767415.0
2049,Ecuador,2003,12987992.0
2050,Ecuador,2004,13208869.0
2051,Ecuador,2005,13426402.0
2052,Ecuador,2006,13639708.0
2053,Ecuador,2007,13849721.0
2054,Ecuador,2008,14056740.0
2055,Ecuador,2009,14261566.0
2056,Ecuador,2010,14464739.0
2057,Ecuador,2011,14666055.0
2058,Ecuador,2012,14864987.0
2059,Ecuador,2013,15061398.0
2063,Egypt,1980,44952497.0
2064,Egypt,1981,46025305.0
2065,Egypt,1982,47133557.0
2066,Egypt,1983,48276547.0
2067,Egypt,1984,49453054.0
2068,Egypt,1985,50659625.0
2069,Egypt,1986,51899728.0
2070,Egypt,1987,53166492.0
2071,Egypt,1988,54433720.0
2072,Egypt,1989,55667119.0
2073,Egypt,1990,56843275.0
2074,Egypt,1991,57952386.0
2075,Egypt,1992,59004372.0
2076,Egypt,1993,60020423.0
2077,Egypt,1994,61032081.0
2078,Egypt,1995,62063810.0
2079,Egypt,1996,63120498.0
2080,Egypt,1997,64199588.0
2081,Egypt,1998,65309201.0
2082,Egypt,1999,66457136.0
2083,Egypt,2000,67648419.0
2084,Egypt,2001,68888032.0
2085,Egypt,2002,70174632.0
2086,Egypt,2003,71498433.0
2087,Egypt,2004,72844998.0
2088,Egypt,2005,74203215.0
2089,Egypt,2006,75568453.0
2090,Egypt,2007,76941572.0
2091,Egypt,2008,78323298.0
2092,Egypt,2009,79716203.0
2093,Egypt,2010,81121077.0
2094,Egypt,2011,82536770.0
2095,Egypt,2012,83958369.0
2096,Egypt,2013,85378440.0
2100,El Salvador,1980,4656263.0
2101,El Salvador,1981,4729467.0
2102,El Salvador,1982,4798918.0
2103,El Salvador,1983,4865611.0
2104,El Salvador,1984,4930893.0
2105,El Salvador,1985,4995888.0
2106,El Salvador,1986,5060307.0
2107,El Salvador,1987,5124240.0
2108,El Salvador,1988,5189565.0
2109,El Salvador,1989,5258654.0
2110,El Salvador,1990,5332842.0
2111,El Salvador,1991,5413269.0
2112,El Salvador,1992,5498489.0
2113,El Salvador,1993,5584047.0
2114,El Salvador,1994,5663820.0
2115,El Salvador,1995,5733401.0
2116,El Salvador,1996,5791403.0
2117,El Salvador,1997,5839103.0
2118,El Salvador,1998,5878097.0
2119,El Salvador,1999,5911094.0
2120,El Salvador,2000,5940305.0
2121,El Salvador,2001,5966027.0
2122,El Salvador,2002,5988233.0
2123,El Salvador,2003,6008523.0
2124,El Salvador,2004,6028792.0
2125,El Salvador,2005,6050513.0
2126,El Salvador,2006,6074487.0
2127,El Salvador,2007,6100868.0
2128,El Salvador,2008,6129628.0
2129,El Salvador,2009,6160423.0
2130,El Salvador,2010,6192993.0
2131,El Salvador,2011,6227491.0
2132,El Salvador,2012,6264129.0
2133,El Salvador,2013,6302723.0
2134,Equatorial Guinea,1980,220582.0
2135,Equatorial Guinea,1981,232676.0
2136,Equatorial Guinea,1982,250712.0
2137,Equatorial Guinea,1983,272217.0
2138,Equatorial Guinea,1984,293701.0
2139,Equatorial Guinea,1985,312634.0
2140,Equatorial Guinea,1986,328119.0
2141,Equatorial Guinea,1987,340825.0
2142,Equatorial Guinea,1988,351694.0
2143,Equatorial Guinea,1989,362325.0
2144,Equatorial Guinea,1990,373887.0
2145,Equatorial Guinea,1991,386536.0
2146,Equatorial Guinea,1992,399843.0
2147,Equatorial Guinea,1993,413730.0
2148,Equatorial Guinea,1994,428005.0
2149,Equatorial Guinea,1995,442527.0
2150,Equatorial Guinea,1996,457321.0
2151,Equatorial Guinea,1997,472486.0
2152,Equatorial Guinea,1998,488039.0
2153,Equatorial Guinea,1999,504001.0
2154,Equatorial Guinea,2000,520380.0
2155,Equatorial Guinea,2001,537195.0
2156,Equatorial Guinea,2002,554429.0
2157,Equatorial Guinea,2003,571999.0
2158,Equatorial Guinea,2004,589794.0
2159,Equatorial Guinea,2005,607739.0
2160,Equatorial Guinea,2006,625777.0
2161,Equatorial Guinea,2007,643936.0
2162,Equatorial Guinea,2008,662327.0
2163,Equatorial Guinea,2009,681115.0
2164,Equatorial Guinea,2010,700401.0
2165,Equatorial Guinea,2011,720213.0
2166,Equatorial Guinea,2012,740471.0
2167,Equatorial Guinea,2013,761050.0
2168,Eritrea,1980,2468902.0
2169,Eritrea,1981,2537333.0
2170,Eritrea,1982,2602966.0
2171,Eritrea,1983,2667868.0
2172,Eritrea,1984,2735121.0
2173,Eritrea,1985,2806456.0
2174,Eritrea,1986,2884388.0
2175,Eritrea,1987,2967048.0
2176,Eritrea,1988,3046674.0
2177,Eritrea,1989,3112654.0
2178,Eritrea,1990,3158295.0
2179,Eritrea,1991,3180430.0
2180,Eritrea,1992,3184019.0
2181,Eritrea,1993,3180541.0
2182,Eritrea,1994,3186063.0
2183,Eritrea,1995,3212503.0
2184,Eritrea,1996,3263016.0
2185,Eritrea,1997,3335157.0
2186,Eritrea,1998,3428264.0
2187,Eritrea,1999,3539885.0
2188,Eritrea,2000,3667576.0
2189,Eritrea,2001,3812473.0
2190,Eritrea,2002,3973973.0
2191,Eritrea,2003,4145500.0
2192,Eritrea,2004,4318343.0
2193,Eritrea,2005,4486155.0
2194,Eritrea,2006,4645837.0
2195,Eritrea,2007,4798561.0
2196,Eritrea,2008,4947521.0
2197,Eritrea,2009,5097998.0
2198,Eritrea,2010,5253676.0
2199,Eritrea,2011,5415280.0
2200,Eritrea,2012,5580862.0
2201,Eritrea,2013,5748304.0
2202,Estonia,1980,1472898.0
2203,Estonia,1981,1482176.0
2204,Estonia,1982,1491897.0
2205,Estonia,1983,1502292.0
2206,Estonia,1984,1513617.0
2207,Estonia,1985,1525790.0
2208,Estonia,1986,1539549.0
2209,Estonia,1987,1554175.0
2210,Estonia,1988,1566396.0
2211,Estonia,1989,1571840.0
2212,Estonia,1990,1567631.0
2213,Estonia,1991,1552370.0
2214,Estonia,1992,1527660.0
2215,Estonia,1993,1497364.0
2216,Estonia,1994,1467016.0
2217,Estonia,1995,1440710.0
2218,Estonia,1996,1419727.0
2219,Estonia,1997,1403188.0
2220,Estonia,1998,1390414.0
2221,Estonia,1999,1379962.0
2222,Estonia,2000,1370749.0
2223,Estonia,2001,1362823.0
2224,Estonia,2002,1356644.0
2225,Estonia,2003,1351955.0
2226,Estonia,2004,1348449.0
2227,Estonia,2005,1345857.0
2228,Estonia,2006,1344038.0
2229,Estonia,2007,1342873.0
2230,Estonia,2008,1342145.0
2231,Estonia,2009,1341629.0
2232,Estonia,2010,1341140.0
2233,Estonia,2011,1340537.0
2234,Estonia,2012,1339762.0
2235,Estonia,2013,1338832.0
2239,Ethiopia,1980,35426282.0
2240,Ethiopia,1981,36282554.0
2241,Ethiopia,1982,37319328.0
2242,Ethiopia,1983,38500829.0
2243,Ethiopia,1984,39768079.0
2244,Ethiopia,1985,41077517.0
2245,Ethiopia,1986,42417873.0
2246,Ethiopia,1987,43802479.0
2247,Ethiopia,1988,45240322.0
2248,Ethiopia,1989,46747612.0
2249,Ethiopia,1990,48333261.0
2250,Ethiopia,1991,49998845.0
2251,Ethiopia,1992,51730288.0
2252,Ethiopia,1993,53502211.0
2253,Ethiopia,1994,55281054.0
2254,Ethiopia,1995,57042197.0
2255,Ethiopia,1996,58774378.0
2256,Ethiopia,1997,60481739.0
2257,Ethiopia,1998,62174171.0
2258,Ethiopia,1999,63868806.0
2259,Ethiopia,2000,65577897.0
2260,Ethiopia,2001,67303731.0
2261,Ethiopia,2002,69040669.0
2262,Ethiopia,2003,70784012.0
2263,Ethiopia,2004,72526620.0
2264,Ethiopia,2005,74263861.0
2265,Ethiopia,2006,75993403.0
2266,Ethiopia,2007,77718436.0
2267,Ethiopia,2008,79446419.0
2268,Ethiopia,2009,81187751.0
2269,Ethiopia,2010,82949541.0
2270,Ethiopia,2011,84734262.0
2271,Ethiopia,2012,86538534.0
2272,Ethiopia,2013,88356373.0
2273,Faeroe Islands,1980,42779.0
2274,Faeroe Islands,1981,43305.0
2275,Faeroe Islands,1982,43831.0
2276,Faeroe Islands,1983,44364.0
2277,Faeroe Islands,1984,44920.0
2278,Faeroe Islands,1985,45497.0
2279,Faeroe Islands,1986,46133.0
2280,Faeroe Islands,1987,46802.0
2281,Faeroe Islands,1988,47370.0
2282,Faeroe Islands,1989,47659.0
2283,Faeroe Islands,1990,47558.0
2284,Faeroe Islands,1991,46995.0
2285,Faeroe Islands,1992,46050.0
2286,Faeroe Islands,1993,44953.0
2287,Faeroe Islands,1994,44022.0
2288,Faeroe Islands,1995,43483.0
2289,Faeroe Islands,1996,43416.0
2290,Faeroe Islands,1997,43746.0
2291,Faeroe Islands,1998,44358.0
2292,Faeroe Islands,1999,45070.0
2293,Faeroe Islands,2000,45743.0
2294,Faeroe Islands,2001,46358.0
2295,Faeroe Islands,2002,46944.0
2296,Faeroe Islands,2003,47472.0
2297,Faeroe Islands,2004,47915.0
2298,Faeroe Islands,2005,48258.0
2299,Faeroe Islands,2006,48475.0
2300,Faeroe Islands,2007,48572.0
2301,Faeroe Islands,2008,48597.0
2302,Faeroe Islands,2009,48625.0
2303,Faeroe Islands,2010,48708.0
2304,Faeroe Islands,2011,48863.0
2305,Faeroe Islands,2012,49075.0
2306,Faeroe Islands,2013,49326.0
2309,Fiji,1980,635297.0
2310,Fiji,1981,651006.0
2311,Fiji,1982,668259.0
2312,Fiji,1983,685461.0
2313,Fiji,1984,700434.0
2314,Fiji,1985,711703.0
2315,Fiji,1986,718535.0
2316,Fiji,1987,721637.0
2317,Fiji,1988,722753.0
2318,Fiji,1989,724404.0
2319,Fiji,1990,728390.0
2320,Fiji,1991,735262.0
2321,Fiji,1992,744396.0
2322,Fiji,1993,754981.0
2323,Fiji,1994,765725.0
2324,Fiji,1995,775651.0
2325,Fiji,1996,784713.0
2326,Fiji,1997,793165.0
2327,Fiji,1998,800685.0
2328,Fiji,1999,806927.0
2329,Fiji,2000,811718.0
2330,Fiji,2001,814780.0
2331,Fiji,2002,816336.0
2332,Fiji,2003,817339.0
2333,Fiji,2004,819102.0
2334,Fiji,2005,822553.0
2335,Fiji,2006,828046.0
2336,Fiji,2007,835267.0
2337,Fiji,2008,843651.0
2338,Fiji,2009,852323.0
2339,Fiji,2010,860623.0
2340,Fiji,2011,868406.0
2341,Fiji,2012,875822.0
2342,Fiji,2013,882863.0
2344,Finland,1980,4779488.0
2345,Finland,1981,4800928.0
2346,Finland,1982,4826163.0
2347,Finland,1983,4853221.0
2348,Finland,1984,4879235.0
2349,Finland,1985,4902206.0
2350,Finland,1986,4921232.0
2351,Finland,1987,4937130.0
2352,Finland,1988,4951685.0
2353,Finland,1989,4967527.0
2354,Finland,1990,4986441.0
2355,Finland,1991,5009160.0
2356,Finland,1992,5034766.0
2357,Finland,1993,5061394.0
2358,Finland,1994,5086368.0
2359,Finland,1995,5107802.0
2360,Finland,1996,5125177.0
2361,Finland,1997,5139257.0
2362,Finland,1998,5151024.0
2363,Finland,1999,5161995.0
2364,Finland,2000,5173370.0
2365,Finland,2001,5185180.0
2366,Finland,2002,5197305.0
2367,Finland,2003,5210595.0
2368,Finland,2004,5226067.0
2369,Finland,2005,5244342.0
2370,Finland,2006,5265936.0
2371,Finland,2007,5290431.0
2372,Finland,2008,5316334.0
2373,Finland,2009,5341546.0
2374,Finland,2010,5364546.0
2375,Finland,2011,5384770.0
2376,Finland,2012,5402627.0
2377,Finland,2013,5418763.0
2381,France,1980,53880143.0
2382,France,1981,54135673.0
2383,France,1982,54408866.0
2384,France,1983,54695692.0
2385,France,1984,54988578.0
2386,France,1985,55281465.0
2387,France,1986,55575215.0
2388,France,1987,55870924.0
2389,France,1988,56162822.0
2390,France,1989,56443567.0
2391,France,1990,56708260.0
2392,France,1991,56956057.0
2393,France,1992,57189616.0
2394,France,1993,57412239.0
2395,France,1994,57628904.0
2396,France,1995,57844501.0
2397,France,1996,58057570.0
2398,France,1997,58270419.0
2399,France,1998,58496138.0
2400,France,1999,58751572.0
2401,France,2000,59047795.0
2402,France,2001,59390720.0
2403,France,2002,59774531.0
2404,France,2003,60183884.0
2405,France,2004,60596691.0
2406,France,2005,60996506.0
2407,France,2006,61378065.0
2408,France,2007,61744596.0
2409,France,2008,62098413.0
2410,France,2009,62444770.0
2411,France,2010,62787427.0
2412,France,2011,63125894.0
2413,France,2012,63457777.0
2414,France,2013,63782963.0
2418,French Guiana,1980,67799.0
2419,French Guiana,1981,70882.0
2420,French Guiana,1982,74316.0
2421,French Guiana,1983,78174.0
2422,French Guiana,1984,82548.0
2423,French Guiana,1985,87473.0
2424,French Guiana,1986,93019.0
2425,French Guiana,1987,99097.0
2426,French Guiana,1988,105392.0
2427,French Guiana,1989,111472.0
2428,French Guiana,1990,117038.0
2429,French Guiana,1991,121979.0
2430,French Guiana,1992,126405.0
2431,French Guiana,1993,130513.0
2432,French Guiana,1994,134605.0
2433,French Guiana,1995,138916.0
2434,French Guiana,1996,143449.0
2435,French Guiana,1997,148169.0
2436,French Guiana,1998,153227.0
2437,French Guiana,1999,158797.0
2438,French Guiana,2000,164983.0
2439,French Guiana,2001,171889.0
2440,French Guiana,2002,179424.0
2441,French Guiana,2003,187247.0
2442,French Guiana,2004,194882.0
2443,French Guiana,2005,201993.0
2444,French Guiana,2006,208451.0
2445,French Guiana,2007,214366.0
2446,French Guiana,2008,219931.0
2447,French Guiana,2009,225451.0
2448,French Guiana,2010,231151.0
2449,French Guiana,2011,237080.0
2450,French Guiana,2012,243172.0
2451,French Guiana,2013,249408.0
2452,French Polynesia,1980,151098.0
2453,French Polynesia,1981,155637.0
2454,French Polynesia,1982,160251.0
2455,French Polynesia,1983,164893.0
2456,French Polynesia,1984,169500.0
2457,French Polynesia,1985,174024.0
2458,French Polynesia,1986,178450.0
2459,French Polynesia,1987,182788.0
2460,French Polynesia,1988,187044.0
2461,French Polynesia,1989,191237.0
2462,French Polynesia,1990,195383.0
2463,French Polynesia,1991,199464.0
2464,French Polynesia,1992,203481.0
2465,French Polynesia,1993,207494.0
2466,French Polynesia,1994,211583.0
2467,French Polynesia,1995,215798.0
2468,French Polynesia,1996,220172.0
2469,French Polynesia,1997,224667.0
2470,French Polynesia,1998,229171.0
2471,French Polynesia,1999,233532.0
2472,French Polynesia,2000,237638.0
2473,French Polynesia,2001,241448.0
2474,French Polynesia,2002,245000.0
2475,French Polynesia,2003,248357.0
2476,French Polynesia,2004,251622.0
2477,French Polynesia,2005,254870.0
2478,French Polynesia,2006,258119.0
2479,French Polynesia,2007,261345.0
2480,French Polynesia,2008,264541.0
2481,French Polynesia,2009,267685.0
2482,French Polynesia,2010,270764.0
2483,French Polynesia,2011,273777.0
2484,French Polynesia,2012,276731.0
2485,French Polynesia,2013,279632.0
2486,Gabon,1980,682641.0
2487,Gabon,1981,702923.0
2488,Gabon,1982,724185.0
2489,Gabon,1983,746424.0
2490,Gabon,1984,769635.0
2491,Gabon,1985,793810.0
2492,Gabon,1986,818863.0
2493,Gabon,1987,844775.0
2494,Gabon,1988,871675.0
2495,Gabon,1989,899739.0
2496,Gabon,1990,929044.0
2497,Gabon,1991,959631.0
2498,Gabon,1992,991289.0
2499,Gabon,1993,1023531.0
2500,Gabon,1994,1055707.0
2501,Gabon,1995,1087327.0
2502,Gabon,1996,1118215.0
2503,Gabon,1997,1148416.0
2504,Gabon,1998,1177936.0
2505,Gabon,1999,1206862.0
2506,Gabon,2000,1235274.0
2507,Gabon,2001,1263165.0
2508,Gabon,2002,1290532.0
2509,Gabon,2003,1317484.0
2510,Gabon,2004,1344171.0
2511,Gabon,2005,1370729.0
2512,Gabon,2006,1397192.0
2513,Gabon,2007,1423637.0
2514,Gabon,2008,1450310.0
2515,Gabon,2009,1477514.0
2516,Gabon,2010,1505463.0
2517,Gabon,2011,1534262.0
2518,Gabon,2012,1563873.0
2519,Gabon,2013,1594205.0
2520,Gambia,1980,629786.0
2521,Gambia,1981,652817.0
2522,Gambia,1982,677685.0
2523,Gambia,1983,704894.0
2524,Gambia,1984,735056.0
2525,Gambia,1985,768460.0
2526,Gambia,1986,805491.0
2527,Gambia,1987,845642.0
2528,Gambia,1988,887224.0
2529,Gambia,1989,927937.0
2530,Gambia,1990,966151.0
2531,Gambia,1991,1001252.0
2532,Gambia,1992,1033748.0
2533,Gambia,1993,1064522.0
2534,Gambia,1994,1094974.0
2535,Gambia,1995,1126183.0
2536,Gambia,1996,1158308.0
2537,Gambia,1997,1191155.0
2538,Gambia,1998,1225044.0
2539,Gambia,1999,1260283.0
2540,Gambia,2000,1297084.0
2541,Gambia,2001,1335674.0
2542,Gambia,2002,1376035.0
2543,Gambia,2003,1417818.0
2544,Gambia,2004,1460493.0
2545,Gambia,2005,1503678.0
2546,Gambia,2006,1547259.0
2547,Gambia,2007,1591357.0
2548,Gambia,2008,1636107.0
2549,Gambia,2009,1681734.0
2550,Gambia,2010,1728394.0
2551,Gambia,2011,1776103.0
2552,Gambia,2012,1824777.0
2553,Gambia,2013,1874360.0
2554,Georgia,1980,5073000.0
2555,Georgia,1981,5111551.0
2556,Georgia,1982,5151606.0
2557,Georgia,1983,5193836.0
2558,Georgia,1984,5239068.0
2559,Georgia,1985,5287002.0
2560,Georgia,1986,5339661.0
2561,Georgia,1987,5394502.0
2562,Georgia,1988,5441216.0
2563,Georgia,1989,5466100.0
2564,Georgia,1990,5459999.0
2565,Georgia,1991,5418521.0
2566,Georgia,1992,5346229.0
2567,Georgia,1993,5254049.0
2568,Georgia,1994,5157814.0
2569,Georgia,1995,5069269.0
2570,Georgia,1996,4992336.0
2571,Georgia,1997,4924569.0
2572,Georgia,1998,4863694.0
2573,Georgia,1999,4805140.0
2574,Georgia,2000,4745765.0
2575,Georgia,2001,4685331.0
2576,Georgia,2002,4626034.0
2577,Georgia,2003,4569880.0
2578,Georgia,2004,4519607.0
2579,Georgia,2005,4477006.0
2580,Georgia,2006,4442825.0
2581,Georgia,2007,4415956.0
2582,Georgia,2008,4394018.0
2583,Georgia,2009,4373630.0
2584,Georgia,2010,4352244.0
2585,Georgia,2011,4329026.0
2586,Georgia,2012,4304363.0
2587,Georgia,2013,4278410.0
2591,Germany,1980,78288577.0
2592,Germany,1981,78124452.0
2593,Germany,1982,77944929.0
2594,Germany,1983,77784306.0
2595,Germany,1984,77686865.0
2596,Germany,1985,77684875.0
2597,Germany,1986,77783439.0
2598,Germany,1987,77974722.0
2599,Germany,1988,78260173.0
2600,Germany,1989,78637382.0
2601,Germany,1990,79098094.0
2602,Germany,1991,79651903.0
